CollisionID,ClaimAmount,ClaimDateTime
224064,4324.9,2013-06-14 16:26
138286,9774.65,2013-06-16 14:47
216873,9221.09,2013-07-03 13:51
290804,7925.11,2013-07-07 15:39
63009,3317.63,2013-06-28 11:57
3079836,1165.84,2013-06-13 12:52
3041,5954.53,2013-06-24 13:33
257541,5771.31,2013-07-01 7:07
167585,5761.29,2013-06-20 13:49
276473,3139.1,2013-06-24 8:25
105147,7390.15,2013-06-19 14:24
15445,7385.32,2013-06-20 20:53
282542,1877.34,2013-07-03 12:54
101518,6237.64,2013-06-20 17:38
2879474,7722.3,2013-06-21 4:25
199822,3095.84,2013-06-25 6:25
15436,8813.11,2013-06-19 4:04
143110,7472.49,2013-07-03 19:09
123856,8078.57,2013-06-18 18:20
58769,5750.25,2013-06-28 8:38
35206,7383.08,2013-06-14 9:11
132755,4639.4,2013-06-17 7:10
3107211,1961.12,2013-07-02 5:03
3032,9653.73,2013-06-23 12:12
143133,9396.74,2013-07-08 9:01
3090162,4823.65,2013-07-09 18:58
132804,1428.13,2013-06-19 16:42
97846,8757.01,2013-07-01 13:41
83401,8278.04,2013-07-09 5:10
242754,9488.54,2013-07-09 13:09
224401,5745.96,2013-07-08 16:17
186298,763.87,2013-06-25 12:18
93649,4942.68,2013-06-26 20:36
41664,4512.17,2013-06-13 14:12
290762,6574.07,2013-07-03 10:12
128068,7384.4,2013-06-21 11:24
199858,6324.27,2013-07-02 10:33
242525,9067.88,2013-06-18 9:35
270444,8763.66,2013-06-14 16:27
138364,9075.59,2013-06-28 5:21
29389,3429.71,2013-06-19 15:02
2834015,8644.77,2013-06-16 12:02
67356,6009.09,2013-06-24 8:54
2848969,3006.25,2013-06-22 18:02
2897384,4480.7,2013-06-17 12:44
158281,785.06,2013-06-23 7:54
154236,4428.43,2013-06-13 17:49
138428,9143.31,2013-07-02 12:36
83217,2184.44,2013-06-18 17:23
242756,7351.31,2013-07-09 15:37
3079909,8812.97,2013-07-01 9:48
262016,2046.35,2013-06-14 4:59
236130,4220.86,2013-06-20 19:15
216843,1587.15,2013-07-01 11:03
2944009,9412.74,2013-06-17 13:31
2874790,6245.41,2013-06-23 4:02
7665,9472.32,2013-06-21 14:04
35271,9220.99,2013-06-19 23:00
11065,9222.51,2013-06-30 9:10
177913,3488.12,2013-07-02 15:23
174358,3585.08,2013-06-25 19:19
2866550,9536.53,2013-06-27 11:47
3048,5585.38,2013-06-24 10:28
69176,2851.28,2013-06-13 6:57
242607,9050.08,2013-06-19 8:40
128140,1390.23,2013-06-30 14:16
3017641,8309.79,2013-07-04 13:08
83210,7684.75,2013-06-18 5:04
3033973,1382.33,2013-06-15 13:48
97741,1076.38,2013-06-15 11:39
242508,5981.47,2013-06-15 15:53
2889070,8644.79,2013-06-27 9:27
171842,9929.27,2013-07-08 7:10
74718,8247.77,2013-07-02 19:59
230899,6189.07,2013-06-27 2:09
123979,5715.12,2013-07-06 21:35
158283,2686.01,2013-06-22 12:15
298699,5399.74,2013-06-24 20:01
257579,4840.59,2013-07-06 12:21
2927491,9837.21,2013-06-30 11:27
54094,7986.1,2013-06-23 12:50
167777,9310.66,2013-07-02 16:50
150259,8803.05,2013-06-19 12:11
138385,5412.89,2013-06-29 0:30
138241,1310.94,2013-06-15 23:52
83276,1849.59,2013-06-24 17:11
282377,1173.96,2013-06-16 19:00
138424,3168,2013-07-02 15:51
108396,7277.88,2013-06-24 6:50
108373,6661.35,2013-06-16 20:22
206605,6177.27,2013-07-05 7:57
266380,5391.83,2013-07-02 8:19
201717,3049.23,2013-06-20 5:33
3045624,9812.45,2013-07-05 5:43
203071,1540.16,2013-06-27 6:53
77584,1771.38,2013-06-15 3:45
162016,3171.77,2013-06-24 4:34
154264,2077.12,2013-06-16 21:03
282456,8528.7,2013-06-13 8:50
288719,8557.67,2013-06-29 8:55
181332,9779.88,2013-06-29 10:27
3033981,9808.7,2013-06-19 6:21
3122681,2032.15,2013-07-02 11:20
58722,1987.16,2013-06-14 10:02
7654,4170.07,2013-06-20 5:46
3079918,2023.47,2013-07-06 8:21
93603,7145.17,2013-06-18 9:04
138262,7693.01,2013-06-16 4:35
2897405,2646.58,2013-06-27 10:43
97871,8367.6,2013-07-04 11:30
282569,7035.21,2013-07-07 11:46
298851,633.31,2013-07-08 19:04
171767,7392.17,2013-06-15 22:38
3079925,3773.21,2013-07-08 7:43
192927,8094.69,2013-07-03 16:28
65750,7588.63,2013-06-21 21:55
230997,9741.11,2013-07-07 19:30
101551,1391.94,2013-06-27 7:59
111794,1358.91,2013-06-29 13:11
167713,2974.36,2013-06-29 17:55
71576,8973.92,2013-07-08 14:52
93676,4620.9,2013-07-05 17:07
15462,3675.36,2013-06-24 6:19
2950199,6484.18,2013-06-25 13:22
61051,4405.9,2013-06-18 10:42
19312,6717.86,2013-06-13 4:21
302887,2951.03,2013-06-22 14:31
128085,2866.22,2013-06-23 13:04
216724,4089.66,2013-06-17 14:48
87131,4445.55,2013-06-20 12:53
201731,9004.4,2013-06-24 9:30
224125,2632.76,2013-06-19 8:50
186252,8057.14,2013-06-18 14:55
90631,3184.98,2013-06-26 14:26
298579,1733.52,2013-06-18 13:08
167601,7957.25,2013-06-21 13:44
181252,9884.19,2013-06-18 8:30
2913320,8730.04,2013-07-07 7:17
77572,7740.67,2013-06-18 4:08
242656,6437.02,2013-06-29 9:34
199884,1493.22,2013-07-06 15:20
162081,8944.56,2013-07-08 12:35
158200,5440.6,2013-06-13 16:41
230901,5039.36,2013-06-27 11:33
90579,4900.81,2013-06-15 18:47
2889082,1528.08,2013-07-05 15:32
35319,8817.02,2013-06-26 10:08
266312,7493.46,2013-06-23 13:33
177890,7353.07,2013-06-28 15:36
158228,9028.21,2013-06-17 6:52
206472,7181.76,2013-06-20 14:32
65771,4764.17,2013-06-29 6:45
71450,9770.1,2013-06-15 10:17
71475,4116.66,2013-06-19 16:36
189850,7193.11,2013-06-20 8:54
242515,4497.18,2013-06-16 15:48
19474,9494.13,2013-06-28 14:36
251138,5518.71,2013-07-06 21:00
138357,9636.88,2013-06-27 12:02
262084,1016.87,2013-06-22 11:05
41753,1838.44,2013-06-20 14:01
242722,5889.37,2013-07-03 23:03
211233,7823.93,2013-07-07 15:23
3079834,2520.83,2013-06-12 22:25
257578,4345.67,2013-07-06 13:29
7633,2340.5,2013-06-16 15:35
282338,6524.61,2013-06-13 5:52
288659,3573.21,2013-06-25 1:15
123996,4383.93,2013-07-09 6:15
216891,9267.79,2013-07-07 12:46
257563,8884.53,2013-07-04 19:43
2851448,4442.47,2013-07-05 8:25
83235,3125.68,2013-06-20 11:07
174368,7777.62,2013-06-28 18:17
7778,788.19,2013-07-04 22:02
29495,7132.35,2013-06-29 13:39
186311,2828.41,2013-06-27 15:18
158221,3157.64,2013-06-15 14:36
150269,7996.24,2013-06-20 16:24
288684,1687.17,2013-06-25 12:36
298674,8970.63,2013-06-23 10:48
24127,6059.73,2013-06-13 5:04
183727,1127.41,2013-07-03 13:21
262119,1246.98,2013-06-26 10:22
282485,4031.98,2013-06-29 2:36
250817,6763.9,2013-06-14 12:31
211097,5533.71,2013-06-15 12:14
67330,9049.68,2013-06-18 7:22
2976321,9519.98,2013-07-04 11:04
41888,8002.35,2013-07-03 10:39
224326,895.33,2013-07-03 14:50
302857,1614.03,2013-06-18 5:38
150276,5640.54,2013-06-21 8:20
162028,4543.39,2013-06-26 13:06
270553,7801.75,2013-06-29 23:39
302967,9915.63,2013-07-06 19:14
35255,8394.81,2013-06-18 14:07
101562,950.53,2013-06-30 11:58
29527,8605.13,2013-07-01 5:30
123958,1175.76,2013-07-02 20:44
2961,5124.24,2013-06-17 10:37
108417,7933.17,2013-06-29 7:51
177810,8954.21,2013-06-18 10:49
282577,1366.31,2013-07-08 16:35
282395,8330.22,2013-06-19 10:12
189930,6557.49,2013-07-01 10:06
19416,5966.72,2013-06-25 11:08
105225,2736.42,2013-07-02 15:51
3033971,1480.14,2013-06-14 16:08
13133,2477.96,2013-06-22 13:04
224031,3858.86,2013-06-12 7:45
2913313,4235.9,2013-07-02 9:41
90639,2726.35,2013-06-24 22:08
128084,5456.65,2013-06-22 22:02
128101,3096.81,2013-06-25 11:05
211221,2272.01,2013-07-05 11:00
250854,7591.52,2013-06-18 4:20
79792,6860.27,2013-06-13 8:20
3707304,3572.66,2013-07-08 4:16
186256,8061.95,2013-06-19 12:48
206536,7657.22,2013-06-27 10:39
119423,6581.44,2013-07-08 12:05
2957634,7431.01,2013-06-16 22:12
167771,3458.95,2013-07-04 14:54
2950212,7611.62,2013-07-07 4:50
167556,3723.44,2013-06-18 12:59
196216,9218.88,2013-06-17 11:16
302951,2269.88,2013-07-03 4:40
2913309,3048.5,2013-06-30 18:34
230789,571.14,2013-06-14 21:00
216769,7586.38,2013-06-19 13:04
2985383,1942.53,2013-06-29 14:16
183698,3690.23,2013-06-25 8:37
24256,8739.12,2013-06-28 19:11
266318,633.2,2013-06-24 12:19
35277,8206.98,2013-06-21 5:54
2988359,7290.47,2013-06-20 0:31
199761,4673.17,2013-06-15 9:27
298547,3641.51,2013-06-16 10:59
29391,3815.41,2013-06-19 19:21
3114,3204.9,2013-07-02 3:41
3079849,3630.51,2013-06-19 5:35
298826,8616.33,2013-07-04 7:58
288568,1885.48,2013-06-17 14:43
48996,5697.57,2013-06-14 15:03
298514,877.79,2013-06-14 9:25
206487,2838.51,2013-06-22 14:19
77574,4020.75,2013-06-20 10:09
174399,5786.18,2013-07-03 14:40
257536,6561.57,2013-06-30 6:39
108409,1657.06,2013-06-27 8:35
67392,3111.32,2013-07-08 9:29
97824,9933.2,2013-06-28 18:44
83389,4365.58,2013-07-07 7:52
262090,9887.9,2013-06-22 13:00
242710,9756.34,2013-07-05 7:06
186387,4960.47,2013-07-08 13:14
189852,4053.2,2013-06-20 13:49
282362,9659.75,2013-06-15 6:13
201716,1030.27,2013-06-20 11:43
276524,1214.25,2013-06-28 10:28
41836,3767.17,2013-06-26 21:48
250924,5691.37,2013-06-22 15:03
123877,4221.91,2013-06-23 13:19
298626,7724.44,2013-06-20 5:59
251158,6680.44,2013-07-08 14:17
251118,4154.21,2013-07-05 14:52
3122633,5080.81,2013-06-18 10:30
35258,4947.42,2013-06-19 9:23
282442,9225.54,2013-06-23 11:33
302877,8058.34,2013-06-20 21:53
115173,2937.87,2013-07-04 9:23
7791,7426.07,2013-07-07 11:51
161972,7461.56,2013-06-16 16:10
83227,4268.43,2013-06-19 18:37
230889,2359.57,2013-06-26 10:02
276514,5743.22,2013-06-27 17:40
266233,533.66,2013-06-12 8:02
29466,2652.79,2013-06-24 15:39
35259,9010.16,2013-06-18 13:58
77628,8692.32,2013-07-03 7:03
2927480,5578.39,2013-06-22 11:19
7732,4682.03,2013-06-24 13:02
2980,8535.91,2013-06-17 18:05
257557,5540.22,2013-07-03 17:16
174280,9178.69,2013-06-14 5:30
79832,6196.3,2013-06-23 17:02
211088,2156.78,2013-06-14 12:29
177791,7404.2,2013-06-15 4:45
167495,8219.93,2013-06-14 20:11
154393,7835.03,2013-06-29 21:39
115117,7600.52,2013-06-23 6:15
242582,3637.13,2013-06-22 21:35
19506,2470.72,2013-07-02 11:07
87137,8932.46,2013-06-19 12:57
61070,8652.83,2013-06-21 13:42
230936,5476.01,2013-06-30 17:36
167812,3431.82,2013-07-08 4:30
192869,6585.9,2013-06-19 13:18
54089,3571.12,2013-06-23 6:21
83245,5898.54,2013-06-21 10:59
87203,9590.73,2013-07-02 6:20
41857,8775.92,2013-06-30 2:20
288548,3897.12,2013-06-14 14:58
298757,3668.93,2013-06-28 15:24
93673,3415.64,2013-07-04 20:54
11052,7615.74,2013-06-28 20:16
298833,2772.17,2013-07-07 16:29
251113,3761.8,2013-07-05 7:05
97894,3747.45,2013-07-06 9:56
3122632,3674.8,2013-06-17 22:13
61111,1882.69,2013-06-28 15:50
24201,3237.66,2013-06-22 16:46
282513,2591.51,2013-06-30 14:20
196377,1824.81,2013-07-09 13:01
3079910,9164.66,2013-07-02 10:14
158242,696.39,2013-06-18 13:30
7639,1077.57,2013-06-17 6:33
2913278,6361.28,2013-06-23 15:13
298767,7729.52,2013-06-29 9:50
224142,3500.77,2013-06-20 14:14
262056,8650.02,2013-06-19 14:46
101575,3438.27,2013-07-04 8:46
3011,7720.49,2013-06-20 18:18
11041,8658.31,2013-06-27 6:29
196225,2463.78,2013-06-18 6:47
158375,4361.26,2013-07-04 14:18
101517,7746.53,2013-06-20 12:01
189899,3807.02,2013-06-26 3:39
211242,5533.65,2013-07-08 15:19
270533,2403.16,2013-06-26 5:00
196257,4455.19,2013-06-21 3:49
282453,3553.95,2013-06-21 8:01
24259,9872.1,2013-06-28 20:42
298867,3176.98,2013-07-09 20:30
2848957,3844.49,2013-06-18 10:52
138346,1427.63,2013-06-26 15:41
266368,4342.01,2013-07-01 7:47
87128,1212.42,2013-06-20 9:08
224140,5193.28,2013-06-20 15:29
19556,5134.37,2013-07-08 18:47
250954,1942,2013-06-25 8:19
3034035,2870.86,2013-07-06 14:12
2836886,7608.03,2013-06-19 4:30
206545,4442.31,2013-06-28 14:54
83316,8675.55,2013-06-28 5:49
61136,9463.42,2013-07-05 4:44
276369,7486.23,2013-06-15 12:37
29349,3978.62,2013-06-16 15:41
171812,3760.96,2013-06-27 4:41
49250,6523.86,2013-07-08 3:07
115133,8942.07,2013-06-25 18:24
2837810,8827.89,2013-06-22 0:27
138488,8402.52,2013-07-08 6:49
105252,8481.41,2013-07-07 9:00
115118,761.95,2013-06-23 9:51
97887,7985.84,2013-07-05 23:13
41787,1779.46,2013-06-23 17:35
87253,7663.56,2013-07-09 6:29
216816,801.5,2013-06-27 9:42
74693,8709.35,2013-06-28 17:07
7641,5852.06,2013-06-17 18:46
236071,4444.79,2013-06-13 8:36
35417,3924.89,2013-07-08 11:42
111832,6531.58,2013-07-05 15:22
251165,688.07,2013-07-08 17:02
2988362,6270.14,2013-06-21 19:37
69180,3247.1,2013-06-13 18:58
71532,3456.15,2013-06-30 1:39
150305,1730.41,2013-06-25 10:48
262031,6973.63,2013-06-15 9:11
128062,5147.38,2013-06-19 14:41
224205,7550.99,2013-06-24 12:56
105198,3152.98,2013-06-27 15:23
87119,5184.25,2013-06-18 11:55
150289,9454.65,2013-06-23 13:35
206505,3500.31,2013-06-23 4:31
105216,7903.86,2013-06-24 13:15
2873267,3367.78,2013-07-08 13:39
15408,9288.01,2013-06-14 17:48
199799,6053.18,2013-06-20 14:16
2853606,3589.11,2013-06-30 6:51
211191,7761.41,2013-06-29 11:29
154358,9783.1,2013-07-03 11:19
15518,9062.18,2013-07-08 14:00
298584,7967.34,2013-06-18 12:30
276633,5629.98,2013-07-07 13:18
146340,7206.09,2013-07-05 0:30
189945,2359.24,2013-06-27 12:43
138235,7960.75,2013-06-13 7:12
83233,6888.94,2013-06-20 8:46
211223,3503.21,2013-07-05 12:29
56687,7627.34,2013-06-26 8:21
224150,1070.54,2013-06-19 17:58
174322,6579.16,2013-06-20 6:45
216912,1216.96,2013-07-08 5:11
282480,1377.33,2013-06-28 6:55
41851,9776.56,2013-06-28 13:11
262149,5246.33,2013-06-29 11:39
49231,9942.51,2013-07-05 9:38
216844,7590.84,2013-07-01 5:11
138333,3521.99,2013-06-23 14:22
54097,6781.16,2013-06-24 8:05
171775,2070.1,2013-06-18 12:58
128176,7913.36,2013-07-05 10:32
230801,6111.86,2013-06-16 14:04
7707,6506.26,2013-06-25 21:14
3056401,5261.16,2013-06-16 11:06
199846,8622.52,2013-06-28 12:05
242697,7558.49,2013-07-03 14:09
67345,2872.21,2013-06-22 12:51
64391,5326.18,2013-06-23 15:01
196352,9135.74,2013-07-04 14:59
3000082,4147.06,2013-07-07 16:55
251103,5132.71,2013-07-04 12:41
150258,6775.37,2013-06-19 14:04
15514,1846.65,2013-07-08 7:06
115093,2197.74,2013-06-18 12:02
29514,1893.18,2013-06-30 17:58
224316,1538.57,2013-07-03 9:12
236210,8976.15,2013-07-02 18:19
298768,6308.52,2013-06-23 11:37
97897,6415.59,2013-07-06 16:27
74648,6447.16,2013-06-20 19:34
203040,3393.33,2013-06-18 18:23
29446,3316.58,2013-06-25 13:34
142989,2746.46,2013-06-17 12:32
90699,2823.01,2013-07-06 5:16
3065601,7074.54,2013-06-22 13:06
3079872,1887.12,2013-06-22 13:59
3045639,1845.1,2013-07-09 4:46
167804,5492.15,2013-07-07 10:14
3096,7756.66,2013-06-29 20:08
74605,8781.63,2013-06-14 10:48
167490,1741.22,2013-06-14 14:29
230846,528.4,2013-06-21 14:41
224307,7287.35,2013-07-02 14:13
19339,4660.67,2013-06-15 10:47
119317,4827.53,2013-06-25 17:11
216862,1735.27,2013-07-02 20:08
224086,1474.23,2013-06-15 19:41
69228,2501.63,2013-06-21 12:28
158387,6139.75,2013-07-05 22:13
236060,773.97,2013-06-12 7:53
257501,1700.62,2013-06-25 9:46
93691,6557.33,2013-07-07 14:28
3122642,9144.88,2013-06-20 13:35
206600,7617.85,2013-07-03 23:08
158303,1635.09,2013-06-26 11:39
7728,4585.13,2013-06-28 15:54
111691,3510.27,2013-06-13 15:58
216735,9672.82,2013-06-18 12:34
19534,2600.22,2013-07-05 18:00
290840,1203.82,2013-06-27 11:22
67318,8415.74,2013-06-15 13:45
58772,6640.67,2013-06-28 11:48
288678,775,2013-06-25 4:38
29555,9849.73,2013-07-03 18:29
35280,7048.52,2013-06-21 5:55
282349,6471.9,2013-06-14 8:10
15461,7848.38,2013-06-24 5:17
199825,1428.17,2013-06-25 12:01
56734,3870.6,2013-07-08 11:00
87199,5945.42,2013-07-02 8:06
230854,5945.06,2013-06-15 8:29
29310,8869.35,2013-06-13 5:59
97763,6178.42,2013-06-19 5:25
266341,8335.67,2013-06-26 11:15
69216,2828.51,2013-06-21 15:43
150262,2769.55,2013-06-18 21:26
105133,2237.88,2013-06-17 6:15
189858,5839,2013-06-20 14:56
3045564,4668.4,2013-06-18 19:36
189881,5877.21,2013-06-24 7:33
2994,3510.72,2013-06-19 13:49
276482,1197.14,2013-06-24 18:12
111847,2662.29,2013-07-07 11:32
3056464,6054.62,2013-07-08 6:30
174375,2601.99,2013-06-30 15:41
189954,8741.41,2013-06-29 15:25
90566,4800.05,2013-06-13 7:30
138227,1594.88,2013-06-14 5:58
158359,6977.9,2013-07-03 7:31
242640,5055.8,2013-06-28 12:40
196217,8880.85,2013-06-17 8:22
143017,1822.49,2013-06-20 12:53
87116,6749,2013-06-18 11:17
2985384,5266.63,2013-07-04 14:35
2848972,4174.63,2013-07-02 5:31
83248,1250.74,2013-06-22 8:50
236175,1934.85,2013-06-26 17:56
302979,7449.21,2013-07-06 7:16
2927486,8757.1,2013-06-27 12:45
29493,7324.92,2013-06-28 16:43
128108,3479.57,2013-06-26 9:08
83413,5565.86,2013-07-08 17:17
123879,1770.49,2013-06-22 19:20
105215,4570.91,2013-07-01 1:31
49043,3459.94,2013-06-19 8:29
257704,8331.77,2013-07-03 22:26
211104,9837.32,2013-06-16 1:28
101579,5075.78,2013-07-04 6:19
49036,9617.93,2013-06-18 15:42
224355,1125.5,2013-07-04 18:36
29498,1367.83,2013-06-28 22:40
3090128,3753.25,2013-06-22 11:40
3045609,1995.46,2013-07-01 9:10
224346,2579.1,2013-07-03 19:44
101502,9096.41,2013-06-18 7:48
65783,1369.14,2013-07-07 18:15
49209,1856.38,2013-07-03 3:17
3134,5452.61,2013-07-03 15:17
181221,6895.15,2013-06-14 11:13
262037,8944.15,2013-06-17 8:30
251105,2546.08,2013-07-04 23:03
224239,1475.56,2013-06-26 15:14
203088,6454.89,2013-07-06 7:55
2927490,743.49,2013-06-30 8:59
58777,1265.6,2013-06-30 15:18
206412,1057.67,2013-06-14 11:47
101506,1843.2,2013-06-19 13:23
298521,6507.62,2013-06-14 13:13
250961,7027.45,2013-06-25 10:17
61085,2991.67,2013-06-24 5:36
230906,728.38,2013-06-28 1:07
146335,980.81,2013-07-03 13:55
97710,6299.22,2013-06-13 11:13
167575,549.36,2013-06-20 10:49
196284,3775.83,2013-06-24 12:03
282374,7757.01,2013-06-16 13:50
3045566,5874.32,2013-06-19 11:15
302988,1000.77,2013-07-08 11:23
158245,4839.98,2013-06-18 22:04
230998,5712.57,2013-07-07 17:42
71474,5769.19,2013-06-19 12:22
224279,2303.53,2013-06-29 14:11
206437,634.28,2013-06-16 18:13
177936,8261.26,2013-07-06 9:05
262180,6243.65,2013-07-05 12:30
236089,5565.72,2013-06-15 15:40
2983562,5987.28,2013-07-02 17:48
282357,6666.29,2013-06-15 1:15
2848973,2882.13,2013-07-02 12:35
3079856,7164.3,2013-06-20 9:31
298507,2240.45,2013-06-13 7:34
138360,6982.82,2013-06-27 18:36
181366,6116.49,2013-07-06 20:33
257464,8238.76,2013-06-21 8:25
2848954,7146.34,2013-06-20 17:27
150306,8015.93,2013-06-25 12:46
79830,7880.58,2013-06-23 18:56
119350,4921.58,2013-06-29 13:35
56621,7589.84,2013-06-12 7:26
49259,9131.13,2013-07-08 9:18
61113,9596.3,2013-06-28 13:51
216812,4939.54,2013-06-27 10:54
3153,9052.84,2013-07-05 19:53
181236,8631.4,2013-06-16 4:21
154269,5117.82,2013-06-18 22:32
119243,7994.27,2013-06-17 18:03
83231,2203.4,2013-06-20 4:39
65769,3647.97,2013-06-28 17:47
216858,6878.46,2013-07-02 9:31
199855,2252.94,2013-06-30 12:33
101555,8427.25,2013-06-28 17:59
138404,8965.5,2013-07-01 6:06
41859,6686.68,2013-06-24 14:27
138318,7265.98,2013-06-22 23:36
64411,3425.07,2013-07-06 5:21
2972,9170.21,2013-06-18 8:00
143001,4366.69,2013-06-18 14:42
69268,2396.08,2013-07-08 12:12
181298,9772.66,2013-06-25 14:21
49152,7659.05,2013-06-28 8:01
2889084,4633.11,2013-07-06 8:06
298756,4959.49,2013-06-28 13:35
167715,4237.62,2013-06-30 9:50
203066,7923.63,2013-06-26 14:19
49000,9340.07,2013-06-14 23:28
49258,5421.23,2013-07-07 16:52
3017636,9883.4,2013-07-01 11:14
236255,2267.25,2013-07-08 7:11
13145,1907.43,2013-06-28 4:48
69187,776.18,2013-06-15 6:37
2992266,551.71,2013-06-23 13:39
71469,609.12,2013-06-18 16:35
192877,5770.16,2013-06-22 14:31
3056405,504.75,2013-06-17 11:30
158378,1654.06,2013-07-05 6:46
111781,6460.36,2013-06-27 4:43
257555,8690.2,2013-07-03 12:28
211111,8329.45,2013-06-18 6:02
288550,6125.84,2013-06-15 16:58
19504,8161.18,2013-07-02 16:37
270438,7092.81,2013-06-13 14:49
174384,6912.49,2013-07-01 10:33
11025,1365.84,2013-06-24 20:59
65749,8938.89,2013-06-21 21:24
2897420,7448.61,2013-06-30 1:37
74751,9004.16,2013-07-07 22:52
181293,1718.58,2013-06-25 8:58
167597,8571.53,2013-06-21 19:29
2965,4110.61,2013-06-17 15:36
174341,7029.96,2013-06-23 17:32
97784,6745.91,2013-06-22 11:12
242719,1285.76,2013-07-03 16:42
3045633,8057.45,2013-07-08 5:26
2873233,2625.97,2013-06-16 13:07
288685,9636.02,2013-06-26 20:01
115161,7346.07,2013-07-02 10:25
87234,8205.25,2013-07-05 20:49
167694,2556.75,2013-06-28 4:52
250814,9467.88,2013-06-14 17:12
41822,7580.13,2013-06-26 23:04
251083,6485.36,2013-07-02 14:29
250926,1284.06,2013-06-23 7:39
3155,4191.19,2013-07-05 22:34
206395,8117.26,2013-06-11 20:37
115081,5832.18,2013-06-17 7:56
276665,890.73,2013-07-03 11:37
132912,6396.5,2013-07-08 14:13
105211,4054.38,2013-06-29 15:31
276444,6913.86,2013-06-21 11:32
49176,6681.61,2013-06-30 12:45
41797,3308.44,2013-06-24 13:19
2897392,6985.1,2013-06-22 21:31
56711,3914.61,2013-07-01 9:50
143112,6334.41,2013-07-04 6:18
29533,1936.95,2013-07-02 6:01
276392,3200.2,2013-06-17 12:21
41679,3768.62,2013-06-14 6:20
242647,4634.71,2013-06-28 14:07
108452,7962.39,2013-07-07 21:15
206528,9732.33,2013-06-26 12:23
167513,8634.61,2013-06-15 17:21
206529,3625.89,2013-06-26 15:31
29525,983.14,2013-07-01 4:55
97592,7485.43,2013-05-31 14:32
162014,9111.56,2013-06-23 9:48
161957,4854.82,2013-06-14 11:23
35318,7559.23,2013-06-26 5:52
7779,2846.97,2013-07-05 1:36
79849,1630.34,2013-06-26 12:26
251048,7800.83,2013-06-28 10:52
123823,9647.89,2013-06-14 7:48
288630,9468.92,2013-06-23 7:44
288731,965.7,2013-06-28 7:11
242689,2332.63,2013-07-03 14:48
230831,4091.48,2013-06-20 15:51
138503,7208.24,2013-07-09 13:49
276478,9894.41,2013-06-24 6:56
83325,5925.5,2013-06-29 18:56
3056440,7944.97,2013-06-27 19:46
108354,1924.2,2013-06-15 7:45
2839284,9107.89,2013-06-29 13:43
276650,7062.21,2013-07-09 11:59
29409,7228.18,2013-06-21 9:31
288708,8022.57,2013-06-28 17:10
19398,649.92,2013-06-15 17:42
230766,2196.62,2013-06-12 6:24
154382,1087.98,2013-07-02 5:38
171793,5266.27,2013-06-21 5:56
298550,2321.78,2013-06-16 17:47
49012,3830.24,2013-06-16 3:19
161991,9239.94,2013-06-20 4:47
186331,2364.83,2013-06-30 12:29
90643,7324.16,2013-06-27 7:45
49092,7312.68,2013-06-24 5:51
11105,4235.32,2013-07-09 11:43
115069,4958.74,2013-06-14 2:39
74713,7872.71,2013-07-02 4:25
74672,2578.21,2013-06-25 6:58
56669,8877.07,2013-06-22 19:30
29295,8372.04,2013-06-12 6:36
302880,1429.46,2013-06-20 1:42
35278,9594.43,2013-06-20 4:59
119287,2750.05,2013-06-22 14:46
132796,1633.16,2013-06-20 13:38
196314,1687.02,2013-06-29 19:15
189926,2592.26,2013-07-01 13:58
2848976,8419.41,2013-07-03 18:01
58748,4664.77,2013-06-21 9:11
2983569,5140.09,2013-07-05 22:47
74629,8767.3,2013-06-18 7:20
270571,6931.48,2013-07-01 15:04
83307,8224.55,2013-06-28 3:40
29320,1751.65,2013-06-14 10:33
2919095,9782.34,2013-07-02 12:39
83279,8585,2013-06-25 7:24
29422,5937.28,2013-06-22 17:28
108374,4753.7,2013-06-20 4:39
174400,6559.21,2013-06-26 19:56
201729,4453.49,2013-06-22 8:33
138397,5851,2013-06-29 22:19
77589,8302.57,2013-06-24 7:43
282426,8848.73,2013-06-21 22:43
41835,8406.15,2013-06-27 5:32
65731,2243.49,2013-06-17 0:31
29348,6406.9,2013-06-16 8:44
158325,2714.91,2013-06-28 23:37
161964,7520.43,2013-06-14 18:59
189809,3903.77,2013-06-14 9:53
49061,3917.48,2013-06-20 6:11
15411,4458.48,2013-06-14 8:42
3079862,9630.56,2013-06-20 16:55
2957645,2402.63,2013-06-22 3:42
154313,1560.95,2013-06-25 7:44
101484,4203.49,2013-06-14 20:54
186301,2078.3,2013-06-24 10:02
138316,6188.4,2013-06-22 5:24
24185,1634.09,2013-06-21 10:00
69234,3808.13,2013-06-21 14:16
15490,3481.57,2013-06-30 8:10
298712,1338.17,2013-06-24 10:39
101554,4033.4,2013-06-28 11:04
143023,8727.7,2013-06-21 12:53
3079929,2909.93,2013-07-09 14:58
251183,4039.1,2013-07-09 16:15
167725,5035.2,2013-07-01 9:17
236198,8666.42,2013-06-30 18:41
143022,9684.75,2013-06-21 16:47
11028,5434.04,2013-06-25 16:03
83339,7231.1,2013-07-01 8:04
216824,923.52,2013-06-29 10:41
288758,851.66,2013-07-02 13:27
216709,3741.19,2013-06-15 19:50
276596,5148.1,2013-07-05 4:44
49134,9203.84,2013-06-26 9:44
11094,1407.6,2013-07-08 17:01
276504,2705.65,2013-06-26 13:20
2976298,9858.72,2013-06-24 12:34
177934,5346.41,2013-07-06 12:54
65728,8760.91,2013-06-15 0:15
